0,1,2,3,4,5
1.0095648271430762,0.9833552845143846,0.30752133051968894,0.15257661848327747,0.22482363691604254,0.15516005183262355
0.38640142467797345,0.36674984798874244,0.35311527573372536,0.36851508567794483,0.3567024304693541,0.349231595042972
0.34106340263919116,0.32910264369070386,0.44192398895838986,0.28834607957285535,0.30416032810683524,0.280543046949833
0.7037874966994992,0.37756650254277074,0.3958499432443694,0.6932125146886289,0.6067418179827605,0.5809363249436055
,0.24809359226661845,0.1880274682959143,0.14503768009067622,0.200254299159704,0.2679965908796886
0.2430759708501972,0.13597063210217744,0.09041277977746101,0.20036765340977566,0.412913655318273,0.13165102007432664
0.5434511336122912,0.3179623715215385,0.35541724693918697,0.21460913125028688,0.2364233789792367,
0.7587275186932778,0.6529293851480164,0.6184070742074163,0.6321076807928011,0.5762426082308109,0.6128624634136979
0.20015665107717082,0.18262640285305115,0.21182428054265434,0.1510051282467527,0.3040346841077756,0.18084985317381935
0.4206685310910942,0.48974108155755663,0.35365103098992734,0.4410107450503746,0.2413837358546393,0.2817221343660085
0.3503168342073278,0.3713473029266059,0.27762763658954887,0.2642136456250988,0.20528040483547674,
0.22599919073145705,0.20838124070987563,0.15113997829316103,0.26835575942462064,0.18033862228194422,0.1584788034443557
0.19909669027718338,0.21500597495718018,0.2608193858879817,0.30347596809807786,0.2318924846989102,0.20066473228106654
0.5723640585124083,0.3095924367863692,0.34633619716711034,0.2398467433700766,0.19306497050149835,0.2577866593317844
0.3939300099373735,0.3144993480561011,0.20501405633102604,0.1579876435669785,0.15849829015616995,0.20927950961698594
0.3802072710414296,0.3476332683122002,0.3118344117276518,0.3064608497888527,0.2676389109411058,0.18989549004442174
0.231998278877402,0.38907863986660274,0.2850902534030461,,0.3826425829665122,0.38911368584398975
